POSSESSION,TIKI_TAKA,goal,0,5,1785590652863
POSSESSION,TIKI_TAKA,goal,0,4,1785590652863
POSSESSION,TIKI_TAKA,goal,0,4,1785590652863
POSSESSION,TIKI_TAKA,goal,0,4,1785590652863
POSSESSION,TIKI_TAKA,goal,0,4,1785590652863
POSSESSION,TIKI_TAKA,goal,0,4,1785590652863
POSSESSION,TIKI_TAKA,goal,0,4,1785590652863
POSSESSION,TIKI_TAKA,goal,0,4,1785590652863
POSSESSION,PATIENT_SPELL,goal,0,3,1785590652863
POSSESSION,PATIENT_SPELL,goal,0,3,1785590652863
POSSESSION,PATIENT_SPELL,goal,0,3,1785590652863
POSSESSION,PATIENT_SPELL,goal,0,3,1785590652863
POSSESSION,PATIENT_SPELL,goal,0,3,1785590652863
POSSESSION,THIRD_MAN,goal,0,5,1785590652863
POSSESSION,THIRD_MAN,goal,0,5,1785590652863
POSSESSION,THIRD_MAN,goal,0,4,1785590652863
POSSESSION,THIRD_MAN,goal,0,4,1785590652863
POSSESSION,THIRD_MAN,goal,0,4,1785590652863
POSSESSION,OVERLOAD_SWITCH,goal,0,5,1785590652863
POSSESSION,OVERLOAD_SWITCH,goal,0,5,1785590652863
POSSESSION,OVERLOAD_SWITCH,goal,0,5,1785590652863
POSSESSION,OVERLOAD_SWITCH,goal,0,4,1785590652863
POSSESSION,OVERLOAD_SWITCH,goal,0,4,1785590652863
POSSESSION,OVERLOAD_SWITCH,goal,0,4,1785590652863
POSSESSION,RECYCLE_RESTART,goal,0,5,1785590652863
POSSESSION,RECYCLE_RESTART,goal,0,5,1785590652863
POSSESSION,RECYCLE_RESTART,goal,0,5,1785590652863
POSSESSION,RECYCLE_RESTART,goal,0,4,1785590652863
POSSESSION,RECYCLE_RESTART,goal,0,4,1785590652863
POSSESSION,RECYCLE_RESTART,goal,0,4,1785590652863
HIGH_PRESS,PRESS_TRAP,goal,0,5,1785590652863
HIGH_PRESS,PRESS_TRAP,goal,0,5,1785590652863
HIGH_PRESS,PRESS_TRAP,goal,0,5,1785590652863
HIGH_PRESS,PRESS_TRAP,goal,0,5,1785590652863
HIGH_PRESS,PRESS_TRAP,goal,0,5,1785590652863
HIGH_PRESS,PRESS_TRAP,goal,0,4,1785590652863
HIGH_PRESS,PRESS_TRAP,goal,0,4,1785590652863
HIGH_PRESS,PRESS_TRAP,goal,0,4,1785590652863
HIGH_PRESS,COUNTERPRESS,goal,0,5,1785590652863
HIGH_PRESS,COUNTERPRESS,goal,0,5,1785590652863
HIGH_PRESS,COUNTERPRESS,goal,0,5,1785590652863
HIGH_PRESS,COUNTERPRESS,goal,0,5,1785590652863
HIGH_PRESS,COUNTERPRESS,goal,0,4,1785590652863
HIGH_PRESS,COUNTERPRESS,goal,0,4,1785590652863
HIGH_PRESS,COUNTERPRESS,goal,0,4,1785590652863
HIGH_PRESS,COUNTERPRESS,goal,0,4,1785590652863
HIGH_PRESS,FORCED_ERROR,goal,0,5,1785590652863
HIGH_PRESS,FORCED_ERROR,goal,0,5,1785590652863
HIGH_PRESS,FORCED_ERROR,goal,0,5,1785590652863
HIGH_PRESS,FORCED_ERROR,goal,0,5,1785590652863
HIGH_PRESS,FORCED_ERROR,goal,0,5,1785590652863
HIGH_PRESS,FORCED_ERROR,goal,0,5,1785590652863
HIGH_PRESS,FORCED_ERROR,goal,0,5,1785590652863
HIGH_PRESS,FORCED_ERROR,goal,0,5,1785590652863
HIGH_PRESS,FORCED_ERROR,goal,0,5,1785590652863
HIGH_PRESS,FORCED_ERROR,goal,0,5,1785590652863
HIGH_PRESS,FORCED_ERROR,goal,0,5,1785590652863
HIGH_PRESS,FORCED_ERROR,goal,0,5,1785590652863
HIGH_PRESS,FORCED_ERROR,goal,0,5,1785590652863
HIGH_PRESS,FORCED_ERROR,goal,0,5,1785590652863
HIGH_PRESS,FORCED_ERROR,goal,0,5,1785590652863
HIGH_PRESS,FORCED_ERROR,goal,0,5,1785590652863
HIGH_PRESS,HIGH_TACKLE,goal,0,5,1785590652863
HIGH_PRESS,HIGH_TACKLE,goal,0,5,1785590652863
HIGH_PRESS,HIGH_TACKLE,goal,0,4,1785590652863
HIGH_PRESS,HIGH_TACKLE,goal,0,4,1785590652863
HIGH_PRESS,HIGH_TACKLE,goal,0,4,1785590652863
HIGH_PRESS,RUSHED_CLEARANCE,goal,0,3,1785590652863
HIGH_PRESS,RUSHED_CLEARANCE,goal,0,3,1785590652863
HIGH_PRESS,RUSHED_CLEARANCE,goal,0,3,1785590652863
HIGH_PRESS,RUSHED_CLEARANCE,goal,0,3,1785590652863
COUNTER,CLASSIC_OUTLET,goal,0,5,1785590652863
COUNTER,CLASSIC_OUTLET,goal,0,5,1785590652863
COUNTER,CLASSIC_OUTLET,goal,0,5,1785590652863
COUNTER,CLASSIC_OUTLET,goal,0,5,1785590652863
COUNTER,CLASSIC_OUTLET,goal,0,4,1785590652863
COUNTER,CLASSIC_OUTLET,goal,0,4,1785590652863
COUNTER,CLASSIC_OUTLET,goal,0,4,1785590652863
COUNTER,CLASSIC_OUTLET,goal,0,4,1785590652863
COUNTER,CARRY_BREAK,goal,0,5,1785590652863
COUNTER,CARRY_BREAK,goal,0,5,1785590652863
COUNTER,CARRY_BREAK,goal,0,5,1785590652863
COUNTER,CARRY_BREAK,goal,0,5,1785590652863
COUNTER,CARRY_BREAK,goal,0,4,1785590652863
COUNTER,CARRY_BREAK,goal,0,4,1785590652863
COUNTER,CARRY_BREAK,goal,0,4,1785590652863
COUNTER,CARRY_BREAK,goal,0,4,1785590652863
COUNTER,WIDE_BREAK,goal,0,5,1785590652863
COUNTER,WIDE_BREAK,goal,0,5,1785590652863
COUNTER,WIDE_BREAK,goal,0,5,1785590652863
COUNTER,WIDE_BREAK,goal,0,5,1785590652863
COUNTER,WIDE_BREAK,goal,0,5,1785590652863
COUNTER,WIDE_BREAK,goal,0,5,1785590652863
COUNTER,WIDE_BREAK,goal,0,5,1785590652863
COUNTER,WIDE_BREAK,goal,0,5,1785590652863
COUNTER,WIDE_BREAK,goal,0,5,1785590652863
COUNTER,WIDE_BREAK,goal,0,4,1785590652863
COUNTER,WIDE_BREAK,goal,0,4,1785590652863
COUNTER,OVER_THE_TOP,goal,0,5,1785590652863
COUNTER,OVER_THE_TOP,goal,0,5,1785590652863
COUNTER,OVER_THE_TOP,goal,0,5,1785590652863
COUNTER,OVER_THE_TOP,goal,0,5,1785590652863
COUNTER,OVER_THE_TOP,goal,0,5,1785590652863
COUNTER,OVER_THE_TOP,goal,0,5,1785590652863
COUNTER,OVER_THE_TOP,goal,0,5,1785590652863
COUNTER,OVER_THE_TOP,goal,0,5,1785590652863
COUNTER,OVER_THE_TOP,goal,0,5,1785590652863
COUNTER,OVER_THE_TOP,goal,0,5,1785590652863
COUNTER,OVER_THE_TOP,goal,0,5,1785590652863
COUNTER,OVER_THE_TOP,goal,0,5,1785590652863
COUNTER,OVER_THE_TOP,goal,0,5,1785590652863
COUNTER,OVER_THE_TOP,goal,0,5,1785590652863
COUNTER,OVER_THE_TOP,goal,0,5,1785590652863
COUNTER,OVER_THE_TOP,goal,0,5,1785590652863
COUNTER,QUICK_DAGGER,goal,0,5,1785590652863
COUNTER,QUICK_DAGGER,goal,0,5,1785590652863
COUNTER,QUICK_DAGGER,goal,0,5,1785590652863
COUNTER,QUICK_DAGGER,goal,0,5,1785590652863
COUNTER,QUICK_DAGGER,goal,0,5,1785590652863
COUNTER,QUICK_DAGGER,goal,0,5,1785590652863
COUNTER,QUICK_DAGGER,goal,0,5,1785590652863
COUNTER,QUICK_DAGGER,goal,0,5,1785590652863
COUNTER,QUICK_DAGGER,goal,0,5,1785590652863
COUNTER,QUICK_DAGGER,goal,0,5,1785590652863
COUNTER,QUICK_DAGGER,goal,0,5,1785590652863
COUNTER,QUICK_DAGGER,goal,0,4,1785590652863
COUNTER,QUICK_DAGGER,goal,0,4,1785590652863
WING_PLAY,BYLINE_CROSS,goal,0,5,1785590652863
WING_PLAY,BYLINE_CROSS,goal,0,5,1785590652863
WING_PLAY,BYLINE_CROSS,goal,0,5,1785590652863
WING_PLAY,BYLINE_CROSS,goal,0,5,1785590652863
WING_PLAY,BYLINE_CROSS,goal,0,5,1785590652863
WING_PLAY,BYLINE_CROSS,goal,0,5,1785590652863
WING_PLAY,BYLINE_CROSS,goal,0,4,1785590652863
WING_PLAY,BYLINE_CROSS,goal,0,4,1785590652863
WING_PLAY,BYLINE_CROSS,goal,0,4,1785590652863
WING_PLAY,EARLY_CROSS,goal,0,5,1785590652863
WING_PLAY,EARLY_CROSS,goal,0,5,1785590652863
WING_PLAY,EARLY_CROSS,goal,0,5,1785590652863
WING_PLAY,EARLY_CROSS,goal,0,5,1785590652863
WING_PLAY,EARLY_CROSS,goal,0,5,1785590652863
WING_PLAY,EARLY_CROSS,goal,0,5,1785590652863
WING_PLAY,EARLY_CROSS,goal,0,5,1785590652863
WING_PLAY,EARLY_CROSS,goal,0,5,1785590652863
WING_PLAY,EARLY_CROSS,goal,0,5,1785590652863
WING_PLAY,EARLY_CROSS,goal,0,5,1785590652863
WING_PLAY,EARLY_CROSS,goal,0,5,1785590652863
WING_PLAY,EARLY_CROSS,goal,0,5,1785590652863
WING_PLAY,EARLY_CROSS,goal,0,5,1785590652863
WING_PLAY,EARLY_CROSS,goal,0,5,1785590652863
WING_PLAY,EARLY_CROSS,goal,0,5,1785590652863
WING_PLAY,EARLY_CROSS,goal,0,5,1785590652863
WING_PLAY,CUTBACK,goal,0,5,1785590652863
WING_PLAY,CUTBACK,goal,0,5,1785590652863
WING_PLAY,CUTBACK,goal,0,5,1785590652863
WING_PLAY,CUTBACK,goal,0,5,1785590652863
WING_PLAY,CUTBACK,goal,0,5,1785590652863
WING_PLAY,CUTBACK,goal,0,4,1785590652863
WING_PLAY,CUTBACK,goal,0,4,1785590652863
WING_PLAY,CUTBACK,goal,0,4,1785590652863
WING_PLAY,UNDERLAP,goal,0,5,1785590652863
WING_PLAY,UNDERLAP,goal,0,5,1785590652863
WING_PLAY,UNDERLAP,goal,0,4,1785590652863
WING_PLAY,UNDERLAP,goal,0,4,1785590652863
WING_PLAY,UNDERLAP,goal,0,4,1785590652863
WING_PLAY,UNDERLAP,goal,0,4,1785590652863
WING_PLAY,UNDERLAP,goal,0,4,1785590652863
WING_PLAY,UNDERLAP,goal,0,4,1785590652863
WING_PLAY,SWITCH_CROSS,goal,0,5,1785590652863
WING_PLAY,SWITCH_CROSS,goal,0,5,1785590652863
WING_PLAY,SWITCH_CROSS,goal,0,5,1785590652863
WING_PLAY,SWITCH_CROSS,goal,0,5,1785590652863
WING_PLAY,SWITCH_CROSS,goal,0,5,1785590652863
WING_PLAY,SWITCH_CROSS,goal,0,5,1785590652863
WING_PLAY,SWITCH_CROSS,goal,0,5,1785590652863
WING_PLAY,SWITCH_CROSS,goal,0,5,1785590652863
WING_PLAY,SWITCH_CROSS,goal,0,4,1785590652863
WING_PLAY,SWITCH_CROSS,goal,0,4,1785590652863
DIRECT,LONG_BALL_FLICK,goal,0,5,1785590652863
DIRECT,LONG_BALL_FLICK,goal,0,4,1785590652863
DIRECT,LONG_BALL_FLICK,goal,0,4,1785590652863
DIRECT,LONG_BALL_FLICK,goal,0,4,1785590652863
DIRECT,GK_LAUNCH,goal,0,4,1785590652863
DIRECT,GK_LAUNCH,goal,0,4,1785590652863
DIRECT,GK_LAUNCH,goal,0,3,1785590652863
DIRECT,CHANNEL_BALL,goal,0,5,1785590652863
DIRECT,CHANNEL_BALL,goal,0,5,1785590652863
DIRECT,CHANNEL_BALL,goal,0,5,1785590652863
DIRECT,CHANNEL_BALL,goal,0,5,1785590652863
DIRECT,CHANNEL_BALL,goal,0,5,1785590652863
DIRECT,CHANNEL_BALL,goal,0,5,1785590652863
DIRECT,CHANNEL_BALL,goal,0,5,1785590652863
DIRECT,CHANNEL_BALL,goal,0,5,1785590652863
DIRECT,CHANNEL_BALL,goal,0,5,1785590652863
DIRECT,CHANNEL_BALL,goal,0,5,1785590652863
DIRECT,CHANNEL_BALL,goal,0,5,1785590652863
DIRECT,CHANNEL_BALL,goal,0,5,1785590652863
DIRECT,CHANNEL_BALL,goal,0,4,1785590652863
DIRECT,SECOND_BALL,goal,0,3,1785590652863
DIRECT,SECOND_BALL,goal,0,3,1785590652863
DIRECT,SECOND_BALL,goal,0,3,1785590652863
DIRECT,SECOND_BALL,goal,0,3,1785590652863
